CountryName,RegionName,Date,PredictedDailyNewCases
Angola,,2020-08-31,69.23549825505886
Albania,,2020-08-01,685.3576570144799
Albania,,2020-08-02,488.9172087061296
Albania,,2020-08-03,662.5126311903543
Albania,,2020-08-04,492.5815555754157
Albania,,2020-08-05,486.03767580464165
Albania,,2020-08-06,426.7556514100283
Albania,,2020-08-07,378.9279524237345
Albania,,2020-08-08,611.3839808042162
Albania,,2020-08-09,404.47383261929326
Albania,,2020-08-10,583.6491808294365
Albania,,2020-08-11,412.132223160825
Albania,,2020-08-12,402.87219648645714
Albania,,2020-08-13,345.82213557295245
Albania,,2020-08-14,307.1264478036218
Albania,,2020-08-15,545.0188201501373
Albania,,2020-08-16,341.36942112521973
Albania,,2020-08-17,523.3520476209848
Albania,,2020-08-18,350.52470335026715
Albania,,2020-08-19,342.869498867384
Albania,,2020-08-20,288.07070989552307
Albania,,2020-08-21,250.61632860738965
Albania,,2020-08-22,485.9634147305705
Albania,,2020-08-23,284.2399817811265
Albania,,2020-08-24,471.67190878722613
Albania,,2020-08-25,300.655111904568
Albania,,2020-08-26,294.23052623506794
Albania,,2020-08-27,240.45738809708166
Albania,,2020-08-28,204.4990918061076
Albania,,2020-08-29,438.56928443350307
Albania,,2020-08-30,237.32828406621235
Albania,,2020-08-31,427.3824856330041
Andorra,,2020-08-01,0.0
Andorra,,2020-08-02,51.91752405320293
Andorra,,2020-08-03,3.4000611090229107
Andorra,,2020-08-04,35.83535700794232
Andorra,,2020-08-05,27.34911467556819
Andorra,,2020-08-06,6.530804672623233
Andorra,,2020-08-07,16.050693991560607
Andorra,,2020-08-08,0.0
Andorra,,2020-08-09,40.801404235771514
Andorra,,2020-08-10,0.0
Andorra,,2020-08-11,26.76123355427936
Andorra,,2020-08-12,18.149912188875856
Andorra,,2020-08-13,0.0
Andorra,,2020-08-14,7.3915785315089515
Andorra,,2020-08-15,0.0
Andorra,,2020-08-16,33.19580774044284
Andorra,,2020-08-17,0.0
Andorra,,2020-08-18,19.399214588256662
Andorra,,2020-08-19,11.385418013508545
Andorra,,2020-08-20,0.0
Andorra,,2020-08-21,1.2732026584149088
Andorra,,2020-08-22,0.0
Andorra,,2020-08-23,27.322493278792145
Andorra,,2020-08-24,0.0
Andorra,,2020-08-25,14.10110621740549
Andorra,,2020-08-26,6.508162903147436
Andorra,,2020-08-27,0.0
Andorra,,2020-08-28,0.0
Andorra,,2020-08-29,0.0
Andorra,,2020-08-30,22.911467290483678
Andorra,,2020-08-31,0.0
United Arab Emirates,,2020-08-01,1200.8344369259582
United Arab Emirates,,2020-08-02,1255.8867788013458
United Arab Emirates,,2020-08-03,1284.963379845955
United Arab Emirates,,2020-08-04,1209.9949162526189
United Arab Emirates,,2020-08-05,1161.147898484509
United Arab Emirates,,2020-08-06,1090.285025196448
United Arab Emirates,,2020-08-07,1008.9426217181922
United Arab Emirates,,2020-08-08,1136.5941902164766
United Arab Emirates,,2020-08-09,1190.5232972705862
United Arab Emirates,,2020-08-10,1214.523169586858
United Arab Emirates,,2020-08-11,1142.6795602765897
United Arab Emirates,,2020-08-12,1094.1166592496586
United Arab Emirates,,2020-08-13,1015.9630555829049
United Arab Emirates,,2020-08-14,917.97946875039
United Arab Emirates,,2020-08-15,1042.7562552523289
United Arab Emirates,,2020-08-16,1104.0021080180024
United Arab Emirates,,2020-08-17,1127.1318628790686
United Arab Emirates,,2020-08-18,1052.360229446783
United Arab Emirates,,2020-08-19,1002.3799669762063
United Arab Emirates,,2020-08-20,925.5371937091576
United Arab Emirates,,2020-08-21,822.0035272066983
United Arab Emirates,,2020-08-22,944.8496028189477
United Arab Emirates,,2020-08-23,997.5570004681999
United Arab Emirates,,2020-08-24,1028.172656620103
United Arab Emirates,,2020-08-25,952.8715577129002
United Arab Emirates,,2020-08-26,903.1432699200376
United Arab Emirates,,2020-08-27,827.1942393762253
United Arab Emirates,,2020-08-28,718.3865669611037
United Arab Emirates,,2020-08-29,842.6532910962587
United Arab Emirates,,2020-08-30,901.8679227379027
United Arab Emirates,,2020-08-31,931.2592022021785
Argentina,,2020-08-01,6126.591546538342
Argentina,,2020-08-02,5840.884512641744
Argentina,,2020-08-03,6821.4036341367655
Argentina,,2020-08-04,6923.49680769023
Argentina,,2020-08-05,5623.678035473084
Argentina,,2020-08-06,3614.144781162399
Argentina,,2020-08-07,5279.354680765707
Argentina,,2020-08-08,5699.082291966538
Argentina,,2020-08-09,5447.213257936398
Argentina,,2020-08-10,6253.754367032268
Argentina,,2020-08-11,6196.4834675384
Argentina,,2020-08-12,4928.025229539882
Argentina,,2020-08-13,3017.629583536083
Argentina,,2020-08-14,4691.38906131025
Argentina,,2020-08-15,4999.240177102095
Argentina,,2020-08-16,4700.201589751362
Argentina,,2020-08-17,5519.312395075531
Argentina,,2020-08-18,5523.090777292741
Argentina,,2020-08-19,4218.198875980432
Argentina,,2020-08-20,2258.821034005595
Argentina,,2020-08-21,3931.0514142949805
Argentina,,2020-08-22,4244.593854984574
Argentina,,2020-08-23,3962.4575785981965
Argentina,,2020-08-24,4798.070266299674
Argentina,,2020-08-25,4789.0548443301195
Argentina,,2020-08-26,3493.4395939397064
Argentina,,2020-08-27,1556.07999924755
Argentina,,2020-08-28,3242.2215802331357
Argentina,,2020-08-29,3532.768327986529
Argentina,,2020-08-30,3252.530889275267
Argentina,,2020-08-31,4119.04151920072
Australia,,2020-08-01,34.55211884740858
Australia,,2020-08-02,35.73359480333082
Australia,,2020-08-03,42.695711203425596
Australia,,2020-08-04,49.27334701777314
Australia,,2020-08-05,49.9403600909644
Australia,,2020-08-06,32.98709783711339
Australia,,2020-08-07,28.338561767096508
Australia,,2020-08-08,47.47321850644564
Australia,,2020-08-09,48.997970563422044
Australia,,2020-08-10,54.86652909427633
Australia,,2020-08-11,62.26102614805539
Australia,,2020-08-12,64.7163756911119
Australia,,2020-08-13,48.00299700425883
Australia,,2020-08-14,40.79712795126282
Australia,,2020-08-15,57.84023343316175
Australia,,2020-08-16,59.07257581125249
Australia,,2020-08-17,65.93938235311036
Australia,,2020-08-18,72.64384443227291
Australia,,2020-08-19,73.91967980553503
Australia,,2020-08-20,56.82407987975364
Australia,,2020-08-21,51.29543968349824
Australia,,2020-08-22,67.98925696265628
Australia,,2020-08-23,68.48790322846273
Australia,,2020-08-24,75.07375902613445
Australia,,2020-08-25,81.62615314088231
Australia,,2020-08-26,83.13454103027853
Australia,,2020-08-27,65.93620061802577
Australia,,2020-08-28,59.95255978505925
Australia,,2020-08-29,75.82849480639206
Australia,,2020-08-30,76.41912082866472
Australia,,2020-08-31,83.56831913734997
Austria,,2020-08-01,1839.7955804694975
Austria,,2020-08-02,1940.2379993888162
Austria,,2020-08-03,1915.5388886360033
Austria,,2020-08-04,1635.9243991119156
Austria,,2020-08-05,1935.0384946655245
Austria,,2020-08-06,1328.3318252687873
Austria,,2020-08-07,1194.7385321248712
Austria,,2020-08-08,1470.38690361254
Austria,,2020-08-09,1548.854189627909
Austria,,2020-08-10,1526.7205093068023
Austria,,2020-08-11,1244.4429009160485
Austria,,2020-08-12,1551.288466536473
Austria,,2020-08-13,963.0759601646317
Austria,,2020-08-14,857.1714897979211
Austria,,2020-08-15,1138.9039996787085
Austria,,2020-08-16,1238.201843831091
Austria,,2020-08-17,1232.9594235674253
Austria,,2020-08-18,953.766928282274
Austria,,2020-08-19,1267.5168995591919
Austria,,2020-08-20,686.5823182331632
Austria,,2020-08-21,589.8764392035819
Austria,,2020-08-22,873.030498680328
Austria,,2020-08-23,982.3940112436444
Austria,,2020-08-24,994.2549338227377
Austria,,2020-08-25,724.4163569265266
Austria,,2020-08-26,1047.3200656015574
Austria,,2020-08-27,474.65889042824426
Austria,,2020-08-28,386.3794480098095
Austria,,2020-08-29,670.5524849105044
Austria,,2020-08-30,785.9637596513372
Austria,,2020-08-31,808.6939577646388
Azerbaijan,,2020-08-01,3873.015813967205
Azerbaijan,,2020-08-02,3589.075973118078
Azerbaijan,,2020-08-03,3621.2091362950114
Azerbaijan,,2020-08-04,3475.2683257605413
Azerbaijan,,2020-08-05,3312.3874881276624
Azerbaijan,,2020-08-06,2690.0970874526465
Azerbaijan,,2020-08-07,1262.4100689661032
Azerbaijan,,2020-08-08,3517.9959712283935
Azerbaijan,,2020-08-09,3150.873415770167
Azerbaijan,,2020-08-10,3205.930595597587
Azerbaijan,,2020-08-11,3073.8518939071264
Azerbaijan,,2020-08-12,2893.452580916436
Azerbaijan,,2020-08-13,2252.19805923744
Azerbaijan,,2020-08-14,834.1831897598485
Azerbaijan,,2020-08-15,3110.2232652997445
Azerbaijan,,2020-08-16,2764.479949954091
Azerbaijan,,2020-08-17,2830.0412762268334
Azerbaijan,,2020-08-18,2684.710959395661
Azerbaijan,,2020-08-19,2505.5155988986207
Azerbaijan,,2020-08-20,1874.6182813898472
Azerbaijan,,2020-08-21,466.9332484491889
Azerbaijan,,2020-08-22,2729.745152652053
Azerbaijan,,2020-08-23,2385.095554370669
Azerbaijan,,2020-08-24,2470.2674999578576
Azerbaijan,,2020-08-25,2333.7248625474595
Azerbaijan,,2020-08-26,2160.683454836416
Azerbaijan,,2020-08-27,1533.6729130926235
Azerbaijan,,2020-08-28,132.6163235130914
Azerbaijan,,2020-08-29,2394.1079856347505
Azerbaijan,,2020-08-30,2054.122112251365
Azerbaijan,,2020-08-31,2151.5046324436826
Burundi,,2020-08-01,6.442600624041739
Burundi,,2020-08-02,6.458436672362875
Burundi,,2020-08-03,9.240953623982493
Burundi,,2020-08-04,0.0
Burundi,,2020-08-05,8.963959452781083
Burundi,,2020-08-06,0.0
Burundi,,2020-08-07,1.0176904467586458
Burundi,,2020-08-08,6.342613943664568
Burundi,,2020-08-09,6.314813239186448
Burundi,,2020-08-10,9.446931743222368
Burundi,,2020-08-11,0.21604947824849413
Burundi,,2020-08-12,8.885914796368985
Burundi,,2020-08-13,0.0
Burundi,,2020-08-14,0.5552493221987933
Burundi,,2020-08-15,5.988507609354388
Burundi,,2020-08-16,6.064194279948676
Burundi,,2020-08-17,9.169233547174928
Burundi,,2020-08-18,0.0
Burundi,,2020-08-19,8.79957244483346
Burundi,,2020-08-20,0.0
Burundi,,2020-08-21,0.5361894975484669
Burundi,,2020-08-22,5.880930992114722
Burundi,,2020-08-23,5.921212749341749
Burundi,,2020-08-24,9.07486963721497
Burundi,,2020-08-25,0.0
Burundi,,2020-08-26,8.713852560536349
Burundi,,2020-08-27,0.0
Burundi,,2020-08-28,0.4629797416047279
Burundi,,2020-08-29,5.822286802978258
Burundi,,2020-08-30,5.882245645917889
Burundi,,2020-08-31,9.05199620563864
Belgium,,2020-08-01,1907.115131717454
Belgium,,2020-08-02,3531.266780362117
Belgium,,2020-08-03,2722.649792434048
Belgium,,2020-08-04,1961.044620417863
Belgium,,2020-08-05,1865.7127317630084
Belgium,,2020-08-06,1852.8279485976834
Belgium,,2020-08-07,924.1115560598629
Belgium,,2020-08-08,1553.9465456128246
Belgium,,2020-08-09,2932.6843188267876
Belgium,,2020-08-10,2225.3721697311694
Belgium,,2020-08-11,1589.5591347470208
Belgium,,2020-08-12,1469.0282560805895
Belgium,,2020-08-13,1323.0865543354735
Belgium,,2020-08-14,349.33707560922574
Belgium,,2020-08-15,1086.0647616966257
Belgium,,2020-08-16,2531.4908649829667
Belgium,,2020-08-17,1816.7162139497918
Belgium,,2020-08-18,1145.118393776792
Belgium,,2020-08-19,1022.8460804516455
Belgium,,2020-08-20,934.5396235218541
Belgium,,2020-08-21,0.0
Belgium,,2020-08-22,700.570420223275
Belgium,,2020-08-23,2142.0604837663846
Belgium,,2020-08-24,1454.7353745529144
Belgium,,2020-08-25,810.7496354985349
Belgium,,2020-08-26,702.7685925952374
Belgium,,2020-08-27,618.3173852488407
Belgium,,2020-08-28,0.0
Belgium,,2020-08-29,392.76314109618573
Belgium,,2020-08-30,1850.9340004646301
Belgium,,2020-08-31,1175.9365031690822
Benin,,2020-08-01,8.823521802411767
Benin,,2020-08-02,62.3112726659017
Benin,,2020-08-03,0.0
Benin,,2020-08-04,0.0
Benin,,2020-08-05,0.0
Benin,,2020-08-06,15.503727758801501
Benin,,2020-08-07,0.7318451303142252
Benin,,2020-08-08,9.44122731475818
Benin,,2020-08-09,62.95054458382416
Benin,,2020-08-10,0.6523624796854
Benin,,2020-08-11,0.6019167138447865
Benin,,2020-08-12,0.42741706185196243
Benin,,2020-08-13,15.889370150747206
Benin,,2020-08-14,1.1934711493958963
Benin,,2020-08-15,9.957882002568194
Benin,,2020-08-16,63.591045260128716
Benin,,2020-08-17,1.8361236443687479
Benin,,2020-08-18,1.6923260601180472
Benin,,2020-08-19,1.4804235008569058
Benin,,2020-08-20,16.703275730152377
Benin,,2020-08-21,1.55858695998957
Benin,,2020-08-22,10.119548555966137
Benin,,2020-08-23,63.70460999047142
Benin,,2020-08-24,2.0782885305075376
Benin,,2020-08-25,1.9672908477511848
Benin,,2020-08-26,1.850443835614789
Benin,,2020-08-27,17.235707143886486
Benin,,2020-08-28,2.248033560457264
Benin,,2020-08-29,10.749699678235663
Benin,,2020-08-30,64.29585253926678
Benin,,2020-08-31,2.718124545314766
Burkina Faso,,2020-08-01,172.89869177239316
Burkina Faso,,2020-08-02,219.20033940545946
Burkina Faso,,2020-08-03,188.27997326526588
Burkina Faso,,2020-08-04,232.06178606431908
Burkina Faso,,2020-08-05,164.92282103988106
Burkina Faso,,2020-08-06,272.22027705337246
Burkina Faso,,2020-08-07,187.85417237895265
Burkina Faso,,2020-08-08,184.15125739510773
Burkina Faso,,2020-08-09,237.26299226464369
Burkina Faso,,2020-08-10,231.36828607719372
Burkina Faso,,2020-08-11,272.56091277468465
Burkina Faso,,2020-08-12,191.33472318233277
Burkina Faso,,2020-08-13,283.3458888207097
Burkina Faso,,2020-08-14,216.08232793446348
Burkina Faso,,2020-08-15,218.36655867403095
Burkina Faso,,2020-08-16,268.4602643109506
Burkina Faso,,2020-08-17,252.42482879908007
Burkina Faso,,2020-08-18,292.47102154123166
Burkina Faso,,2020-08-19,214.5649757010838
Burkina Faso,,2020-08-20,314.5616029061526
Burkina Faso,,2020-08-21,241.68998641858948
Burkina Faso,,2020-08-22,237.12176930541554
Burkina Faso,,2020-08-23,288.5112287737821
Burkina Faso,,2020-08-24,278.39743470069277
Burkina Faso,,2020-08-25,318.7640526879725
Burkina Faso,,2020-08-26,237.68115412980745
Burkina Faso,,2020-08-27,335.5037479741288
Burkina Faso,,2020-08-28,264.0802722382524
Burkina Faso,,2020-08-29,259.0278719573698
Burkina Faso,,2020-08-30,309.30554377991984
Burkina Faso,,2020-08-31,298.97170599521183
Bangladesh,,2020-08-01,1669.026358975722
Bangladesh,,2020-08-02,1478.8251464461378
Bangladesh,,2020-08-03,1043.2349493700074
Bangladesh,,2020-08-04,1257.4375615247266
Bangladesh,,2020-08-05,1171.5930382638035
Bangladesh,,2020-08-06,996.0445215774724
Bangladesh,,2020-08-07,1298.4165249221348
Bangladesh,,2020-08-08,1527.4861790423513
Bangladesh,,2020-08-09,1352.355844713175
Bangladesh,,2020-08-10,912.3698257153693
Bangladesh,,2020-08-11,1130.1590217894045
Bangladesh,,2020-08-12,1061.4645246530265
Bangladesh,,2020-08-13,906.1045775959482
Bangladesh,,2020-08-14,1213.0526510093077
Bangladesh,,2020-08-15,1436.5077616522806
Bangladesh,,2020-08-16,1262.6985255759462
Bangladesh,,2020-08-17,827.9894046533151
Bangladesh,,2020-08-18,1052.903706832012
Bangladesh,,2020-08-19,986.5329538392958
Bangladesh,,2020-08-20,830.9027442934598
Bangladesh,,2020-08-21,1139.9778256447973
Bangladesh,,2020-08-22,1369.7227615860463
Bangladesh,,2020-08-23,1202.3424111250665
Bangladesh,,2020-08-24,768.2748807199389
Bangladesh,,2020-08-25,993.3287994248252
Bangladesh,,2020-08-26,928.7859008907362
Bangladesh,,2020-08-27,776.0529636850285
Bangladesh,,2020-08-28,1084.4180545021463
Bangladesh,,2020-08-29,1314.6588867518167
Bangladesh,,2020-08-30,1150.4618483646818
Bangladesh,,2020-08-31,718.2719097886045
Bulgaria,,2020-08-01,2304.069721003145
Bulgaria,,2020-08-02,1689.0371300612223
Bulgaria,,2020-08-03,1866.6049694865856
Bulgaria,,2020-08-04,1555.5211720278637
Bulgaria,,2020-08-05,750.4979012677462
Bulgaria,,2020-08-06,0.0
Bulgaria,,2020-08-07,910.0079701891988
Bulgaria,,2020-08-08,1968.9253589525583
Bulgaria,,2020-08-09,1373.6662340618695
Bulgaria,,2020-08-10,1561.8655787054731
Bulgaria,,2020-08-11,1266.9533288580678
Bulgaria,,2020-08-12,494.8189116905868
Bulgaria,,2020-08-13,0.0
Bulgaria,,2020-08-14,685.1834834520766
Bulgaria,,2020-08-15,1733.9061303431786
Bulgaria,,2020-08-16,1139.313301504529
Bulgaria,,2020-08-17,1343.8015533128919
Bulgaria,,2020-08-18,1057.165641586433
Bulgaria,,2020-08-19,292.2441713180947
Bulgaria,,2020-08-20,0.0
Bulgaria,,2020-08-21,494.80130118898524
Bulgaria,,2020-08-22,1549.1993938500962
Bulgaria,,2020-08-23,961.7050519315341
Bulgaria,,2020-08-24,1176.2497285148745
Bulgaria,,2020-08-25,891.9234026205179
Bulgaria,,2020-08-26,131.52095253355017
Bulgaria,,2020-08-27,0.0
Bulgaria,,2020-08-28,341.6313998288791
Bulgaria,,2020-08-29,1394.5418717529415
Bulgaria,,2020-08-30,811.1386974321223
Bulgaria,,2020-08-31,1036.0899000163463
Bahrain,,2020-08-01,167.28504901028782
Bahrain,,2020-08-02,149.0091352932108
Bahrain,,2020-08-03,134.07880746951196
Bahrain,,2020-08-04,124.44522338223246
Bahrain,,2020-08-05,152.8157923630896
Bahrain,,2020-08-06,181.49346194946943
Bahrain,,2020-08-07,126.56197431297718
Bahrain,,2020-08-08,134.49979129399546
Bahrain,,2020-08-09,120.40309350061592
Bahrain,,2020-08-10,103.68466365043919
Bahrain,,2020-08-11,93.9323937891703
Bahrain,,2020-08-12,123.51863576012062
Bahrain,,2020-08-13,153.56740416511414
Bahrain,,2020-08-14,97.88001943524506
Bahrain,,2020-08-15,103.8681201879113
Bahrain,,2020-08-16,88.88882315065065
Bahrain,,2020-08-17,73.32306614041308
Bahrain,,2020-08-18,64.56215692058105
Bahrain,,2020-08-19,94.93505393930575
Bahrain,,2020-08-20,125.05887248740564
Bahrain,,2020-08-21,70.21521314322953
Bahrain,,2020-08-22,77.56182378471709
Bahrain,,2020-08-23,63.39976032419878
Bahrain,,2020-08-24,48.23337804233746
Bahrain,,2020-08-25,39.95495393605326
Bahrain,,2020-08-26,71.11546719873961
Bahrain,,2020-08-27,102.15912162580642
Bahrain,,2020-08-28,48.04418970831981
Bahrain,,2020-08-29,56.096625841708104
Bahrain,,2020-08-30,42.7893500301649
Bahrain,,2020-08-31,28.521868527909156
Bahamas,,2020-08-01,20.042095945832287
Bahamas,,2020-08-02,10.205701117456318
Bahamas,,2020-08-03,7.131488821174994
Bahamas,,2020-08-04,7.090790762235286
Bahamas,,2020-08-05,0.3593833557515952
Bahamas,,2020-08-06,13.164698919331626
Bahamas,,2020-08-07,17.204886193665118
Bahamas,,2020-08-08,18.106369320568074
Bahamas,,2020-08-09,9.106821461860417
Bahamas,,2020-08-10,5.888104319322295
Bahamas,,2020-08-11,5.2338098538721605
Bahamas,,2020-08-12,0.0
Bahamas,,2020-08-13,11.409996835778593
Bahamas,,2020-08-14,16.021185201083146
Bahamas,,2020-08-15,16.792693644431814
Bahamas,,2020-08-16,7.39816802157835
Bahamas,,2020-08-17,4.210998457416867
Bahamas,,2020-08-18,3.6862113593903505
Bahamas,,2020-08-19,0.0
Bahamas,,2020-08-20,10.097231813919956
Bahamas,,2020-08-21,14.599452202002372
Bahamas,,2020-08-22,15.428214411400198
Bahamas,,2020-08-23,6.247905588190283
Bahamas,,2020-08-24,3.2365536074220502
Bahamas,,2020-08-25,2.694103557637737
Bahamas,,2020-08-26,0.0
Bahamas,,2020-08-27,9.096372508481107
Bahamas,,2020-08-28,13.669037437150571
Bahamas,,2020-08-29,14.448561305482539
Bahamas,,2020-08-30,5.2397951283060795
Bahamas,,2020-08-31,2.284235541168528
Bosnia and Herzegovina,,2020-08-01,651.7942630146869
Bosnia and Herzegovina,,2020-08-02,715.7368331982867
Bosnia and Herzegovina,,2020-08-03,693.7156334727604
Bosnia and Herzegovina,,2020-08-04,623.9509280669445
Bosnia and Herzegovina,,2020-08-05,473.52134803478475
Bosnia and Herzegovina,,2020-08-06,0.0
Bosnia and Herzegovina,,2020-08-07,609.3843386551072
Bosnia and Herzegovina,,2020-08-08,538.246145622076
Bosnia and Herzegovina,,2020-08-09,560.2109710106106
Bosnia and Herzegovina,,2020-08-10,541.5371521138543
Bosnia and Herzegovina,,2020-08-11,490.6701373177573
Bosnia and Herzegovina,,2020-08-12,353.1727835849603
Bosnia and Herzegovina,,2020-08-13,0.0
Bosnia and Herzegovina,,2020-08-14,484.2187687177817
Bosnia and Herzegovina,,2020-08-15,420.07506879535356
Bosnia and Herzegovina,,2020-08-16,455.8410635047442
Bosnia and Herzegovina,,2020-08-17,446.7651899899969
Bosnia and Herzegovina,,2020-08-18,394.75148229286685
Bosnia and Herzegovina,,2020-08-19,256.6237561113817
Bosnia and Herzegovina,,2020-08-20,0.0
Bosnia and Herzegovina,,2020-08-21,398.1318006741186
Bosnia and Herzegovina,,2020-08-22,334.24144385103295
Bosnia and Herzegovina,,2020-08-23,371.7644302143746
Bosnia and Herzegovina,,2020-08-24,368.304346713063
Bosnia and Herzegovina,,2020-08-25,320.8301222390762
Bosnia and Herzegovina,,2020-08-26,186.9056361757357
Bosnia and Herzegovina,,2020-08-27,0.0
Bosnia and Herzegovina,,2020-08-28,330.64133669730387
Bosnia and Herzegovina,,2020-08-29,266.89306236550016
Bosnia and Herzegovina,,2020-08-30,307.2619214350547
Bosnia and Herzegovina,,2020-08-31,307.98044023068087
Belarus,,2020-08-01,1831.1282177433181
Belarus,,2020-08-02,1745.237768484675
Belarus,,2020-08-03,1791.9922126124864
Belarus,,2020-08-04,1902.0299927240117
Belarus,,2020-08-05,1896.8184364791657
Belarus,,2020-08-06,1881.2632892198312
Belarus,,2020-08-07,1821.7045128483312
Belarus,,2020-08-08,1746.4807199064858
Belarus,,2020-08-09,1654.9225411682253
Belarus,,2020-08-10,1696.9652819387622
Belarus,,2020-08-11,1790.5234110459355
Belarus,,2020-08-12,1784.931517710919
Belarus,,2020-08-13,1775.589157877547
Belarus,,2020-08-14,1716.4675884197288
Belarus,,2020-08-15,1619.3186266424118
Belarus,,2020-08-16,1519.7708413568741
Belarus,,2020-08-17,1574.1283975755296
Belarus,,2020-08-18,1664.4353223540454
Belarus,,2020-08-19,1653.475572063726
Belarus,,2020-08-20,1639.872065557364
Belarus,,2020-08-21,1580.5952064095404
Belarus,,2020-08-22,1470.8470341164998
Belarus,,2020-08-23,1370.0818470740173
Belarus,,2020-08-24,1433.326271918453
Belarus,,2020-08-25,1519.5085799407734
Belarus,,2020-08-26,1507.643487936433
Belarus,,2020-08-27,1494.9645721353568
Belarus,,2020-08-28,1436.9776516326565
Belarus,,2020-08-29,1314.0849080406035
Belarus,,2020-08-30,1211.7229787712545
Belarus,,2020-08-31,1285.06662267533
Belize,,2020-08-01,116.74877452446447
Belize,,2020-08-02,145.29637042251068
Belize,,2020-08-03,105.95101371469626
Belize,,2020-08-04,0.0
Belize,,2020-08-05,0.0
Belize,,2020-08-06,0.0
Belize,,2020-08-07,336.25657748929837
Belize,,2020-08-08,90.49901628520581
Belize,,2020-08-09,110.56005555868512
Belize,,2020-08-10,71.93924558474708
Belize,,2020-08-11,0.0
Belize,,2020-08-12,0.0
Belize,,2020-08-13,0.0
Belize,,2020-08-14,312.887698016011
Belize,,2020-08-15,67.64086535886429
